typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","222","SLV","El Salvador","0","W00","World","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","552","false","8","kg","552","false","552","false","0","false","5602.9",,"5602.9","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","231","ETH","Ethiopia","0","W00","World","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","268875.14","false","8","kg","268875.14","false","268875.14","false","0","false","1631753.748",,"1631753.748","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","598","PNG","Papua New Guinea","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","240","false","8","kg","240","false","240","false","0","false","2731.588",,"2731.588","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","834","TZA","United Rep. of Tanzania","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2962","false","8","kg","2962","false","2962","false","0","false","17533.452",,"17533.452","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","76","BRA","Brazil","0","W00","World","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10908817.9","false","8","kg","10908817.9","false","10908817.9","false","0","false","65797095.016",,"65797095.016","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","598","PNG","Papua New Guinea","0","W00","World","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","240","false","8","kg","240","false","240","false","0","false","2731.588",,"2731.588","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","188","CRI","Costa Rica","0","W00","World","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1725.1","false","8","kg","1725.1","false","1725.1","false","0","false","18647.25",,"18647.25","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","188","CRI","Costa Rica","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1725.1","false","8","kg","1725.1","false","1725.1","false","0","false","18647.25",,"18647.25","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","604","PER","Peru","0","W00","World","H6","HS","true","090111","Coffee; not roasted or decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","207","false","8","kg","207","false","207","false","0","false","2106.16",,"2106.16","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","M","Import","340","HND","Honduras","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7185","false","8","kg","7185","false","7185","false","0","false","60294.242",,"60294.242","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","191","HRV","Croatia","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","210594.82","false","8","kg","210594.82","false","210594.82","false","0","false",,"2021218.13","2021218.13","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","688","SRB","Serbia","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5451.2","false","8","kg","5451.2","false","5451.2","false","0","false",,"89969.441","89969.441","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","688","SRB","Serbia","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5451.2","false","8","kg","5451.2","false","5451.2","false","0","false",,"89969.441","89969.441","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","499","MNE","Montenegro","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6096","false","8","kg","6096","false","6096","false","0","false",,"131131.88","131131.88","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","103413.5","false","8","kg","103413.5","false","103413.5","false","0","false",,"1058824.552","1058824.552","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","40","AUT","Austria","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","101860","false","8","kg","101860","false","101860","false","0","false",,"1041903.638","1041903.638","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","40","AUT","Austria","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","101860","false","8","kg","101860","false","101860","false","0","false",,"1041903.638","1041903.638","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","705","SVN","Slovenia","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","596331.15","false","8","kg","596331.15","false","596331.15","false","0","false",,"5814028.644","5814028.644","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","380","ITA","Italy","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10219.5","false","8","kg","10219.5","false","10219.5","false","0","false",,"145084.081","145084.081","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","757","CHE","Switzerland","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11330.6","false","8","kg","11330.6","false","11330.6","false","0","false",,"128180.65","128180.65","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","807","MKD","North Macedonia","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","582","false","8","kg","582","false","582","false","0","false",,"5805.729","5805.729","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20160","false","8","kg","20160","false","20160","false","0","false",,"182668.009","182668.009","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","792","TUR","Türkiye","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","213.2","false","8","kg","213.2","false","213.2","false","0","false",,"6031.942","6031.942","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","792","TUR","Türkiye","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","213.2","false","8","kg","213.2","false","213.2","false","0","false",,"6031.942","6031.942","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","752","SWE","Sweden","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","66582.2","false","8","kg","66582.2","false","66582.2","false","0","false",,"684391.022","684391.022","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","752","SWE","Sweden","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","66549.7","false","8","kg","66549.7","false","66549.7","false","0","false",,"682515.227","682515.227","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27.1","false","8","kg","27.1","false","27.1","false","0","false",,"742.598","742.598","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","251","FRA","France","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37.55","false","8","kg","37.55","false","37.55","false","0","false",,"927.761","927.761","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","616","POL","Poland","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16","false","8","kg","16","false","16","false","0","false",,"481.396","481.396","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","724","ESP","Spain","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5.7","false","8","kg","5.7","false","5.7","false","0","false",,"174.751","174.751","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","724","ESP","Spain","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5.7","false","8","kg","5.7","false","5.7","false","0","false",,"174.751","174.751","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","203","CZE","Czechia","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1556","false","8","kg","1556","false","1556","false","0","false",,"18369.458","18369.458","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","208","DNK","Denmark","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10.5","false","8","kg","10.5","false","10.5","false","0","false",,"306.78","306.78","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","300","GRC","Greece","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.2","false","8","kg","1.2","false","1.2","false","0","false",,"27.939","27.939","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","246","FIN","Finland","0","W00","World","H6","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","756","false","8","kg","756","false","756","false","0","false",,"8715.271","8715.271","0","false","true",
"C","A","20250101","2025","52","2025","70","BIH","Bosnia Herzegovina","X","Export","422","LBN","Lebanon","0","W00","World","H6","HS","true","090121","Coffee; roasted, not decaffeinated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.5","false","8","kg","0.5","false","0.5","false","0","false",,"14.067","14.067","0","false","true",
